name,variant,epoch,gpu,conf,condition,bev_0_7,bev_0_5,bev_0_3,3d_0_7,3d_0_5,3d_0_3,mean_all6,mean_3d,complete_results
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,fog,76.49364102954874,90.6391472120174,90.82540070923805,46.406124181557914,79.83581525018127,90.71680702991772,79.15282256874352,72.31958215388563,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,heavysnow,51.71118852982427,69.49384953955762,70.91986601269274,25.611481574527485,60.18095152908912,70.62636208073492,58.090616544404355,52.13959839478384,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,highway,60.07442626373473,88.79695628969344,89.4689226686986,19.160841536020154,72.8726385246113,88.71966466968627,69.84890832540741,60.25104824343924,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,lightsnow,65.11713082784246,89.0658397092268,89.50792202023717,30.8690691419792,77.73235978022512,89.43730140980492,73.62160381488594,66.01291011066975,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,mountain,68.61706644295641,90.43737511512137,90.81343549984665,20.263885292081323,77.60291681781412,90.72128785826091,73.0759945043468,62.862696656052115,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,night,62.55594298812214,80.50527503458807,81.15836761250897,16.648786685276107,67.52144326344542,80.80560445356039,64.86590333958351,54.99194480076064,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,normal,58.224710019782876,87.64316860373704,88.62067676741705,15.169632734741512,66.22367662119898,87.90055020962248,67.29706915941665,56.431286521854325,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,overcast,77.90411885498408,90.29844228839437,90.44811361517755,25.898026321139916,79.8984756073833,90.33469864183341,75.79697922148544,65.37706685678555,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,parkinglots,35.329637703944755,70.66448326971528,72.25324880685412,27.965330965330963,58.411893185918686,72.25324880685412,56.146307123102986,52.87682431936793,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,rain,67.23475627417892,81.1604116736376,89.50950205693078,21.763163276062116,68.6325430939272,80.87097712598687,68.19522558345392,57.088894498658725,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,shoulder,81.49205055034652,90.79745140929639,90.83650880058066,80.25626076322028,81.3523939187656,90.77645341577131,85.91851980966347,84.12836936591907,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,sleet,44.98776345300937,71.62401465098701,80.95591398756125,10.739957716701904,67.75704931541057,80.77099831361143,59.472616239546916,53.089335115241305,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,university,53.26175835220271,80.33298464139001,80.85015743447794,22.712533986462276,70.13589060749335,80.34016189911412,64.6055811535234,57.72952883102325,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,urban,65.37942909343309,88.42816896795071,88.92393739983899,26.981100908546445,76.29114580047157,88.56829131718847,72.42867891457155,63.94684600873549,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
